./test/cms/cms3.nl,22, 1151534, 1.826802,2,"73,76,101"
./test/uma/uma2_comp.nl,17, 2864, 0.117929,1,"19,72"
./test/uma/uma2.nl,17, 19261, 0.271740,2,"1,2,3"
./test/linear/Am.nl,96, 36, 0.051344,1,"1,2"
./test/linear/Aout.nl,96, 26, 0.010076,1,"1,2"
./test/linear/Ain.nl,96, 26, 0.081645,1,"1,2"
./test/isw/isw_sni_ref1.nl,12, 130, 0.163452,1,"1,2"
./test/isw/isw_sni_ref2.nl,17, 45809, 0.062161,2,"1,2,3"
./test/quadratic/q12.nl,195, 200, 0.018175,1,"1,5"
./test/prince/d1/PRINCESboxInv_NF.nl,195, 2465, 0.188233,1,"4,8"
./test/prince/d1/prince_sbox_dusan_CMS1.nl,195, 486926, 0.576385,1,"4,8"
./test/prince/d1/prince_sbox_TI1.nl,407, 166504, 0.104677,1,"17,54"
./test/prince/d1/PRINCESbox_NF.nl,195, 1984, 0.227592,1,"4,8"
./test/keccak/dom/keccak_sbox1.nl,633, 561, 0.202382,1,"5,10"
./test/keccak/dom/keccak_sbox3.nl,./test/keccak/dom/keccak_sbox2.nl,1438, 794592, 2.156579,2,"5,10,15"
./test/keccak/low-latency/3/keccak_sbox.nl,498, 200836788, 306.240588,3,"1,2,3,4"
./test/keccak/low-latency/2/keccak_sbox.nl,369, 264049, 0.889936,2,"1,2,3"
./test/keccak/low-latency/1/keccak_sbox.nl,240, 460, 0.140243,1,"1,2"
./test/aes/cms/aes_sbox_cms1.nl,./test/aes/1Fresh/AES_GF256_Inversion_1fresh.nl,6240, 28660188, 6.155846,1,"4,8"
./test/aes/dom/aes_sbox_dom1.nl,./test/aes/NoFresh/AES_GF256_Inversion_NOfresh.nl,6240, 14750715, 3.720769,1,"4,8"
./test/pini/mulPINI2.nl,17, 42, 0.047657,1,"49"
./test/pini/mulPINI1.nl,12, 15, 0.037992,1,"20"
./test/Midori/d1/MidoriSbox.nl,195, 1837, 0.291593,1,"4,8"
./test/present/sharedSbox_uniform1.nl,407, 27265, 0.244527,1,"56,108"
./test/present/sharedSbox_non-uniform.nl,407, 6334, 0.203520,1,"151"
./test/present/sharedSbox_uniform2.nl,407, 25914, 0.139617,1,"130,199"
./test/para/para1.nl,12, 190, 0.550293,1,"1,2"
./test/para/paraSNI3.nl,22, 7972370, 4.170199,3,"1,2,3,4"
./test/para/para3.nl,22, 3305518, 2.159496,3,"1,2,3,4"
./test/para/para2.nl,17, 22341, 0.100577,2,"1,2,3"
./test/skinny/d1/skinny_sbox8_CMS1.nl,18915, 27313, 0.457432,1,"8,16"
./test/skinny/d1/skinny_sbox8_TI1.nl,53899, 8216553, 7.779014,1,"37,197"
./test/dom/domSNI3.nl,22, 9120843, 5.337956,3,"1,2,3,4"
./test/dom/domSNI2.nl,17, 19338, 0.106494,2,"1,2,3"
./test/dom/dom2.nl,17, 15516, 0.276601,2,"1,2,3"
./test/dom/domSNI1.nl,12, 87, 0.079327,1,"1,2"
./test/dom/dom3.nl,22, 7175272, 4.168682,3,"1,2,3,4"
./test/dom/dom-dep2.nl,4, 47089, 0.207757,1,"28,56"
./test/dom/dom1.nl,12, 77, 0.085619,1,"1,2"
./test/hpc/hpc2_2.nl,17, 42253, 0.238256,2,"1,2,3"
./test/hpc/hpc1_2.nl,17, 39309, 0.153648,2,"1,2,3"
./test/hpc/hpc1_1.nl,12, 144, 0.018679,1,"1,2"
./test/hpc/hpc2_1.nl,12, 103, 0.069369,1,"1,2"
